2325	7 (A W E U N B S) 
Saxifraga_pavonii	0000001
Saxifraga_pedemontana	0000010
Saxifraga_pellucida	0010000
Saxifraga_pentadactylis	0000010
Saxifraga_peplidifolia	0010000
Saxifraga_perpusilla	0010000
Saxifraga_petraea	0000010
Saxifraga_pilifera	0010000
Saxifraga_platyloba	0000010
Saxifraga_poluniniana	0010000
Saxifraga_porophylla	0000010
Saxifraga_portosanctana	1000000
Saxifraga_praetermissa	0000010
Saxifraga_prattii	0010000
Saxifraga_presolanensis	0000010
Saxifraga_przewalskii	0010000
Saxifraga_pseudohirculus	0010000
Saxifraga_pubescens	0000010
Saxifraga_pulchra	0010000
Saxifraga_pulvinaria	0110000
Saxifraga_punctulata	0010000
Saxifraga_radiata	0000110
Saxifraga_rebunshirensis	0010000
Saxifraga_repanda	0100000
Saxifraga_retusa	0000010
Saxifraga_reuteriana	1000010
Saxifraga_rhodopetala	0010000
Saxifraga_rigoi	1000010
Saxifraga_rivularis	0000111
Saxifraga_rosacea	0000010
Saxifraga_rotundifolia	0100010
Saxifraga_roylei	0010000
Saxifraga_rudolphiana	0000010
Saxifraga_rufescens	0010000
Saxifraga_saginoides	0010000
Saxifraga_sancta	0000010
Saxifraga_sanguinea	0010000
Saxifraga_saxatilis	0010000
Saxifraga_scardica	0000010
Saxifraga_scleropoda	0100000
Saxifraga_sediformis	0010000
Saxifraga_sedoides	0000010
Saxifraga_seguieri	0000010
Saxifraga_sempervivum	0000010
Saxifraga_sendaica	0010000
Saxifraga_serotina	0010000
Saxifraga_serpyllifolia	0000110
Saxifraga_sibirica	0110010
Saxifraga_sibthorpii	0000010
Saxifraga_signata	0010000
Saxifraga_signatella	0010000
Saxifraga_sinomontana	0010000
Saxifraga_smithiana	0010000
Saxifraga_sorianoi	0000010
Saxifraga_spathularis	0000010
Saxifraga_sphaeradena	0010000
Saxifraga_spinulosa	0000010
Saxifraga_spruneri	0000010
Saxifraga_squarrosa	0000010
Saxifraga_stella-aurea	0010000
Saxifraga_stellariifolia	0010000
Saxifraga_stenophylla	0010000
Saxifraga_stolitzkae	0010000
Saxifraga_stolonifera	0010000
Saxifraga_stribrnyi	0000010
Saxifraga_strigosa	0010000
Saxifraga_styriaca	0000010
Saxifraga_subaequifoliata	0010000
Saxifraga_sublinearifolia	0010000
Saxifraga_subsessiliflora	0010000
Saxifraga_substrigosa	0010000
Saxifraga_subternata	0010000
Saxifraga_subtsangchanensis	0010000
Saxifraga_subverticillata	0100000
Saxifraga_svalbardensis	0000010
Saxifraga_tangutica	0010000
Saxifraga_tatsienluensis	0010000
Saxifraga_taygetea	0000010
Saxifraga_taylorii	0000100
Saxifraga_tenella	0000010
Saxifraga_tentaculata	0010000
Saxifraga_tibetica	0010000
Saxifraga_tombeanensis	0000010
Saxifraga_triaristulata	0010000
Saxifraga_tricrenata	1000000
Saxifraga_tricuspidata	0000100
Saxifraga_tridactylites	1100010
Saxifraga_trifurcata	0000010
Saxifraga_tsangchanensis	0010000
Saxifraga_umbellulata	0010000
Saxifraga_umbrosa	0000010
Saxifraga_unguiculata	0010000
Saxifraga_unguipetala	0010000
Saxifraga_uninervia	0010000
Saxifraga_valdensis	0000010
Saxifraga_vayredana	0000010
Saxifraga_versicallosa	0010000
Saxifraga_vespertina	0000100
Saxifraga_wahlenbergii	0000010
Saxifraga_wallichiana	0010000
Saxifraga_wardii	0010000
Saxifraga_wendelboi	0100000
Saxifraga_werneri	1000000
Saxifraga_williamsii	0010000
Saxifraga_yarlungzangboensis	0010000
Saxifraga_yezhiensis	0010000
Saxifraga_zayuensis	0010000
Saxifraga_zimmermannii	0010000
Saxifragella_bicuspidata	0000001
Saxifragodes_albowiana	0000001
Saxifragopsis_fragarioides	0000100
Sedella_leiocarpa	0000100
Sedella_pentandra	0000100
Sedella_pumila	0000100
Sedum_acre	1100010
Sedum_actinocarpum	0010000
Sedum_adolphii	0000100
Sedum_aetnense	0000010
Sedum_alamosanum	0000100
Sedum_albomarginatum	0000100
Sedum_album	1000010
Sedum_alexanderi	0000100
Sedum_alfredii	0010000
Sedum_allantoides	0000100
Sedum_alpestre	0000010
Sedum_amplexicaule	1100010
Sedum_andegavense	0000010
Sedum_andinum	0000001
Sedum_anglicum	0000010
Sedum_annuum	0000010
Sedum_apoleipon	0000010
Sedum_arenarium	0000010
Sedum_assyriacum	0100000
Sedum_atratum	0000010
Sedum_baileyi	0010000
Sedum_baleensis	1000000
Sedum_balfourii	0010000
Sedum_batallae	0000100
Sedum_batesii	0000100
Sedum_beauverdii	0010000
Sedum_bellum	0000100
Sedum_bergeri	0010000
Sedum_booleanum	0000100
Sedum_borschii	0000100
Sedum_botteri	0000100
Sedum_bourgaei	0000100
Sedum_brevierei	0000010
Sedum_brevifolium	1000010
Sedum_bulbiferum	0010000
Sedum_caducum	0000100
Sedum_caeruleum	1000010
Sedum_caespitosum	1100010
Sedum_calcaratum	0000100
Sedum_calcicola	0000100
Sedum_callichroum	0100000
Sedum_candollei	0000010
Sedum_carinatifolium	0000100
Sedum_catorce	0000100
Sedum_celatum	0010000
Sedum_celiae	0010000
Sedum_cepaea	0100010
Sedum_chauveaudii	0010000
Sedum_chazaroi	0000100
Sedum_chihuahuense	0000100
Sedum_chloropetalum	0000100
Sedum_chrysicaulum	0000100
Sedum_churchillianum	1000000
Sedum_citrinum	0000100
Sedum_clavatum	0000100
Sedum_clavifolium	0000100
Sedum_cockerellii	0000100
Sedum_commixtum	0000100
Sedum_concarpum	0010000
Sedum_confertiflorum	0000010
Sedum_conzattii	0000100
Sedum_correptum	0010000
Sedum_corynephyllum	0000100
Sedum_crassularia	1000000
Sedum_creticum	0100010
Sedum_cupressoides	0000100
Sedum_cymatopetalum	0000001
Sedum_cyprium	0100000
Sedum_daigremontianum	0010000
Sedum_dasyphyllum	1000010
Sedum_debile	0000100
Sedum_dendroideum	0000100
Sedum_dielsii	0010000
Sedum_diffusum	0000100
Sedum_diminutum	0000100
Sedum_dimorphophyllum	0010000
Sedum_divergens	0000100
Sedum_drymarioides	0010000
Sedum_dugueyi	0010000
Sedum_ebracteatum	0000100
Sedum_edwardsii	0000100
Sedum_elatinoides	0010000
Sedum_elongata	0000100
Sedum_emarginatum	0010000
Sedum_engleri	0010000
Sedum_epidendrum	1000000
Sedum_eriocarpum	0100010
Sedum_erythrospermum	0010000
Sedum_fischeri	0010000
Sedum_flaccidum	0000100
Sedum_formosanum	0010000
Sedum_forrestii	0010000
Sedum_forsterianum	1000010
Sedum_fragrans	0000010
Sedum_franchetii	0010000
Sedum_frutescens	0000100
Sedum_fui	0010000
Sedum_furfuraceum	0000100
Sedum_fuscum	0000100
Sedum_fusiforme	1000000
Sedum_gagei	0010000
Sedum_galeananum	0000100
Sedum_gattefossei	1000000
Sedum_glabrum	0000100
Sedum_glaebosum	0010000
Sedum_glaucophyllum	0000100
Sedum_globuliflorum	0000100
Sedum_glomerifolium	1000000
Sedum_goldmanii	0000100
Sedum_gracile	0100000
Sedum_grammophyllum	0010000
Sedum_grandipetalum	0000100
Sedum_grandyi	0000001
Sedum_greggii	0000100
Sedum_griffithsii	0000100
Sedum_grisebachii	0000010
Sedum_griseum	0000100
Sedum_guadalajaranum	0000100
Sedum_guatemalense	0000100
Sedum_gypsicola	1000010
Sedum_gypsophilum	0000100
Sedum_hakonense	0010000
Sedum_heckelii	0010000
Sedum_hemsleyanum	0000100
Sedum_hengduanense	0010000
Sedum_henrici-robertii	0010000
Sedum_hernandezii	0000100
Sedum_hintonii	0000100
Sedum_hintoniorum	0000100
Sedum_hirsutum	1000010
Sedum_hispanicum	0100010
Sedum_hultenii	0000100
Sedum_humifusum	0000100
Sedum_inconspicuum	0100000
Sedum_jaccardianum	1000000
Sedum_jaliscanum	0000100
Sedum_japonicum	0010000
Sedum_jerzedowskii	0000100
Sedum_jujuyense	0000001
Sedum_jurgensenii	0000100
Sedum_kiersteadiae	0000100
Sedum_kotschyanum	0100000
Sedum_laconicum	0100010
Sedum_lagascae	0000010
Sedum_lanceolatum	0000100
Sedum_lancerottense	1000000
Sedum_latifilamentum	0000100
Sedum_laxum	0000100
Sedum_leblancae	0010000
Sedum_leibergii	0000100
Sedum_lenkoranicum	0100000
Sedum_lenophylloides	0000100
Sedum_leptophyllum	0010000
Sedum_leucocarpum	0010000
Sedum_liebmannianum	0000100
Sedum_lineare	0010000
Sedum_litoreum	0100010
Sedum_longipes	0000100
Sedum_luchuanicum	0010000
Sedum_lucidum	0000100
Sedum_lumholtzii	0000100
Sedum_lungtsuanense	0010000
Sedum_luteolum	0000010
Sedum_macdonaldii	0000100
Sedum_macdougallii	0000100
Sedum_madrense	0000100
Sedum_magellense	0000010
Sedum_magniflorum	0010000
Sedum_maireanum	1000010
Sedum_major	0010000
Sedum_makinoi	0010000
Sedum_maurum	1000000
Sedum_melanantherum	0000010
Sedum_mellitulum	0000100
Sedum_mexicanum	0010000
Sedum_meyeri-johannis	1000000
Sedum_meyranianum	0000100
Sedum_microcarpum	0100000
Sedum_microsepalum	0010000
Sedum_microstachyum	0100000
Sedum_millspaughii	0000100
Sedum_minimum	0000100
Sedum_modestum	1000000
Sedum_monregalense	0000010
Sedum_montanum	0000010
Sedum_mooneyi	1000000
Sedum_moranense	0000100
Sedum_moranii	0000100
Sedum_morganianum	0000100
Sedum_morrisonense	0010000
Sedum_mucizonia	1000010
Sedum_multicaule	0010000
Sedum_multiflorum	0000100
Sedum_muscoideum	0000100
Sedum_nanchuanense	0010000
Sedum_nanifolium	0000100
Sedum_nanum	0100000
Sedum_napiferum	0000100
Sedum_neovolcanicum	0000100
Sedum_nevadense	1000010
Sedum_nevii	0000100
Sedum_niveum	0000100
Sedum_nokoense	0010000
Sedum_nothodugueyi	0010000
Sedum_nudum	1000000
Sedum_nussbaumerianum	0000100
Sedum_nuttallianum	0000100
Sedum_oaxacanum	0000100
Sedum_obcordatum	0000100
Sedum_oblanceolatum	0000100
Sedum_obtrullatum	0010000
Sedum_obtusatum	0000100
Sedum_obtusipetalum	0010000
Sedum_ochroleucum	0000010
Sedum_ocuilense	0000100
Sedum_oligospermum	0010000
Sedum_onychopetalum	0010000
Sedum_orbatum	0000100
Sedum_oreades	0010000
Sedum_oreganum	0000100
Sedum_oregonense	0000100
Sedum_oryzifolium	0010000
Sedum_oteroi	0000100
Sedum_oxycoccoides	0000100
Sedum_oxypetalum	0000100
Sedum_pacense	0000100
Sedum_pagetodes	0010000
Sedum_pallidum	0100010
Sedum_palmeri	0000100
Sedum_pampaninii	0010000
Sedum_papillicaulum	0000100
Sedum_parvisepalum	0010000
Sedum_parvum	0000100
Sedum_pedicellatum	0000010
Sedum_pentapetalum	0110000
Sedum_pentastamineum	0000100
Sedum_perezdelarosae	0000100
Sedum_perpusillum	0010000
Sedum_perrotii	0010000
Sedum_pinetorum	0000100
Sedum_platysepalum	0010000
Sedum_platystylum	0000100
Sedum_polytrichoides	0010000
Sedum_pratoalpinum	0010000
Sedum_pringlei	0000100
Sedum_pruinatum	0000010
Sedum_przewalskii	0010000
Sedum_pubescens	1000000
Sedum_pulchellum	0000100
Sedum_pusillum	0000100
Sedum_quadripetalum	0000100
Sedum_quevae	0000100
Sedum_radiatum	0000100
Sedum_raymondii	0010000
Sedum_reniforme	0000001
Sedum_reptans	0000100
Sedum_retusum	0000100
Sedum_rhodocarpum	0000100
Sedum_roborowskii	0010000
Sedum_rosthornianum	0010000
Sedum_rubens	1100010
Sedum_rupestre	1100010
Sedum_rupicola	0000100
Sedum_ruwenzoriense	1000000
Sedum_sagittipetalum	0010000
Sedum_samium	0100000
Sedum_sarmentosum	0010000
Sedum_scopulina	0000100
Sedum_sediforme	1100010
Sedum_sekiteiense	0010000
Sedum_semiteres	0000100
Sedum_sexangulare	0000010
Sedum_somenii	0010000
Sedum_spathulifolium	0000100
Sedum_spathulisepalum	0000100
Sedum_stahlii	0000100
Sedum_stefco	0000010
Sedum_stellariifolium	0010000
Sedum_stelliforme	0000100
Sedum_stenopetalum	0000100
Sedum_suaveolens	0000100
Sedum_subtile	0010000
Sedum_subulatum	0100000
Sedum_tamaulipense	0000100
Sedum_tenellum	0100000
Sedum_ternatum	0000100
Sedum_tetractinum	0010000
Sedum_tortuosum	0000100
Sedum_tosaense	0010000
Sedum_treleasei	0000100
Sedum_triactina	0010000
Sedum_tricarpum	0010000
Sedum_trichromum	0000100
Sedum_tristriatum	0000010
Sedum_tritelii	0000100
Sedum_trullipetalum	0010000
Sedum_tsiangii	0010000
Sedum_tsinghaicum	0010000
Sedum_tuberculatum	0000100
Sedum_ulricae	0010000
Sedum_uniflorum	0010000
Sedum_ursi	0100000
Sedum_urvillei	0100010
Sedum_valens	0000100
Sedum_versadense	0000100
Sedum_versicolor	1000000
Sedum_villosum	1000010
Sedum_vinicolor	0000100
Sedum_wangii	0010000
Sedum_wenchuanense	0010000
Sedum_wilczekianum	1000000
Sedum_wrightii	0000100
Sedum_yabeanum	0010000
Sedum_yvesii	0010000
Semiliquidambar_cathayensis	0010000
Semiliquidambar_chingii	0010000
Sempervivum_arachnoideum	0000010
Sempervivum_armenum	0100000
Sempervivum_atropatanum	0100000
Sempervivum_barbulatum	0000010
Sempervivum_brevipilum	0100000
Sempervivum_calcareum	0000010
Sempervivum_cantabricum	0000010
Sempervivum_caucasicum	0100000
Sempervivum_davisii	0100000
Sempervivum_fauconnettii	0000010
Sempervivum_fimbriatum	0000010
Sempervivum_giuseppii	0000010
Sempervivum_globiferum	0000010
Sempervivum_grandiflorum	0000010
Sempervivum_herfriedianum	0100000
Sempervivum_heuffelii	0000010
Sempervivum_iranicum	0100000
Sempervivum_leucanthum	0000010
Sempervivum_marmoreum	0000010
Sempervivum_minutum	0000010
Sempervivum_montanum	0000010
Sempervivum_pittonii	0000010
Sempervivum_pumilum	0100000
Sempervivum_ruthenicum	0100010
Sempervivum_tectorum	0000010
Sempervivum_transcaucasicum	0100000
Sempervivum_wulfenii	0000010
Sinocrassula_ambigua	0010000
Sinocrassula_densirosulata	0010000
Sinocrassula_forrestii	0010000
Sinocrassula_henryi	0010000
Sinocrassula_indica	0010000
Sinocrassula_longistyla	0010000
Sinocrassula_techinensis	0010000
Sinocrassula_yunnanensis	0010000
Sinowilsonia_henryi	0010000
Soyauxia_floribunda	1000000
Soyauxia_gabonensis	1000000
Soyauxia_glabrescens	1000000
Soyauxia_grandifolia	1000000
Soyauxia_ledermannii	1000000
Soyauxia_talbotii	1000000
Soyauxia_velutina	1000000
Suksdorfia_ranunculifolia	0000100
Suksdorfia_violacea	0000100
Sullivantia_hapemanii	0000100
Sullivantia_oregana	0000100
Sullivantia_sullivantii	0000100
Sycopsis_formosana	0010000
Sycopsis_sinensis	0010000
Sycopsis_triplinervia	0010000
Tanakaea_radicans	0010000
Telesonix_heucheriformis	0000100
Telesonix_jamesii	0000100
Tellima_grandiflora	0000100
Tetracarpaea_tasmanica	0001000
Thompsonella_garcia-mendozae	0000100
Thompsonella_minutiflora	0000100
Thompsonella_mixtecana	0000100
Thompsonella_nellydiegoae	0000100
Thompsonella_platyphylla	0000100
Thompsonella_spathulata	0000100
Thompsonella_xochipalensis	0000100
Tiarella_cordifolia	0000100
Tiarella_polyphylla	0010000
Tiarella_trifoliata	0000100
Tolmiea_diplomenziesii	0000100
Tolmiea_menziesii	0000100
Trichocladus_crinitus	1000000
Trichocladus_ellipticus	1000000
Trichocladus_goetzei	1000000
Trichocladus_grandiflorus	1000000
Trichocladus_malosanus	1000000
Trihaloragis_hexandra	0001000
Tylecodon_albiflorus	1000000
Tylecodon_atropurpureus	1000000
Tylecodon_aurusbergensis	1000000
Tylecodon_bayeri	1000000
Tylecodon_bleckiae	1000000
Tylecodon_bodleyae	1000000
Tylecodon_buchholzianus	1000000
Tylecodon_cacalioides	1000000
Tylecodon_decipiens	1000000
Tylecodon_ellaphieae	1000000
Tylecodon_fragilis	1000000
Tylecodon_grandiflorus	1000000
Tylecodon_hallii	1000000
Tylecodon_hirtifolius	1000000
Tylecodon_kritzingeri	1000000
Tylecodon_leucothrix	1000000
Tylecodon_nigricaulis	1000000
Tylecodon_nolteei	1000000
Tylecodon_occultans	1000000
Tylecodon_opelii	1000000
Tylecodon_paniculatus	1000000
Tylecodon_pearsonii	1000000
Tylecodon_peculiaris	1000000
Tylecodon_petrophilus	1000000
Tylecodon_pusillus	1000000
Tylecodon_pygmaeus	1000000
Tylecodon_racemosus	1000000
Tylecodon_reticulatus	1000000
Tylecodon_rubrovenosus	1000000
Tylecodon_schaeferianus	1000000
Tylecodon_similis	1000000
Tylecodon_singularis	1000000
Tylecodon_stenocaulis	1000000
Tylecodon_striatus	1000000
Tylecodon_suffultus	1000000
Tylecodon_sulphureus	1000000
Tylecodon_tenuis	1000000
Tylecodon_torulosus	1000000
Tylecodon_tribblei	1000000
Tylecodon_ventricosus	1000000
Tylecodon_viridiflorus	1000000
Tylecodon_wallichii	1000000
Umbilicus_albido-opacus	0100000
Umbilicus_botryoides	1000000
Umbilicus_chloranthus	0100010
Umbilicus_erectus	0100010
Umbilicus_heylandianus	1000010
Umbilicus_horizontalis	1100010
Umbilicus_oppositifolius	0100000
Umbilicus_parviflorus	0100010
Umbilicus_rupestris	1100010
Umbilicus_tropaeolifolius	0100000
Villadia_acuta	0000100
Villadia_albiflora	0000100
Villadia_aristata	0000100
Villadia_cucullata	0000100
Villadia_diffusa	0000100
Villadia_dyvrandae	0000001
Villadia_guatemalensis	0000100
Villadia_imbricata	0000100
Villadia_incarum	0000001
Villadia_minutiflora	0000100
Villadia_misera	0000100
Villadia_nelsonii	0000100
Villadia_painteri	0000100
Villadia_patula	0000100
Villadia_pringlei	0000100
Villadia_recurva	0000100
Villadia_squamulosa	0000100
Villadia_virgata	0000001
Whittonia_guianensis	0000001
